t,x,x_dot,theta,theta_dot,u,disturbance,mode,controller,scenario,suite,seed
1.51,-0.24466888435108056,0.2185608952997861,-0.012751680065904214,0.07883937922096473,0.09389709035482152,0.0,balance,LQR,impulse_disturbance,stress,23
1.52,-0.24248056231067291,0.2191060961881689,-0.01197089636124371,0.0773485618327522,0.08470024740790016,0.0,balance,LQR,impulse_disturbance,stress,23
1.53,-0.24028716031519634,0.21957684008103784,-0.01120498892591204,0.07586354436819623,0.0757184487985636,0.0,balance,LQR,impulse_disturbance,stress,23
1.54,-0.23808941370441836,0.21997497312456707,-0.010453895945170544,0.07438509192638006,0.06694900445472762,0.0,balance,LQR,impulse_disturbance,stress,23
1.55,-0.23588803948811343,0.22030231519786772,-0.009717548159177802,0.07291392873763947,0.058389210315337836,0.0,balance,LQR,impulse_disturbance,stress,23
1.56,-0.2336837366085542,0.22056065994753912,-0.008995869263874301,0.07145073970786765,0.05003635050187549,0.0,balance,LQR,impulse_disturbance,stress,23
1.57,-0.23147718620259233,0.22075177483521682,-0.008288776296689893,0.06999617191023992,0.04188769939149206,0.0,balance,LQR,impulse_disturbance,stress,23
1.58,-0.22926905186320243,0.22087740119745886,-0.007596180007592768,0.06855083602601289,0.03394052359626176,0.0,balance,LQR,impulse_disturbance,stress,23
1.59,-0.22705997990036889,0.22093925431734487,-0.006917985215978195,0.06711530773601442,0.026192083852795145,0.0,balance,LQR,impulse_disturbance,stress,23
1.6,-0.22485059960120124,0.22093902350719125,-0.0062540911538850885,0.06569012906439732,0.018639636825949824,0.0,balance,LQR,impulse_disturbance,stress,23
1.61,-0.22264152348916993,0.22087837220181572,-0.0056043917960075795,0.06427580967619377,0.011280436830579776,0.0,balance,LQR,impulse_disturbance,stress,23
1.62,-0.22043334758235952,0.2207589380618105,-0.004968776176958567,0.06287282813016408,0.004111737474674082,0.0,balance,LQR,impulse_disturbance,stress,23
1.6300000000000001,-0.21822665165064192,0.2205823330863092,-0.004347128696222224,0.061481633088396846,-0.0028692067726145964,0.0,balance,LQR,impulse_disturbance,stress,23
1.6400000000000001,-0.21602199947167716,0.2203501437347557,-0.0037393294112222364,0.06010264448407454,-0.00966513908506983,0.0,balance,LQR,impulse_disturbance,stress,23
1.6500000000000001,-0.213819939085654,0.2200639310572051,-0.00314525431891699,0.058736254648780815,-0.01627879885255923,0.0,balance,LQR,impulse_disturbance,stress,23
1.6600000000000001,-0.21162100304868725,0.2197252308327093,-0.0025647756263200705,0.05738282940068683,-0.02271292032039307,0.0,balance,LQR,impulse_disturbance,stress,23
1.6700000000000002,-0.20942570868479315,0.21933555371535884,-0.001997762010330195,0.056042709094915585,-0.02897023129218146,0.0,balance,LQR,impulse_disturbance,stress,23
1.68,-0.20723455833636825,0.21889638538757103,-0.001444078867240961,0.054716209637344734,-0.03505345189366793,0.0,balance,LQR,impulse_disturbance,stress,23
1.69,-0.20504803961310136,0.2184091867202317,-0.0009035885522923337,0.05340362346306864,-0.04096529339523025,0.0,balance,LQR,impulse_disturbance,stress,23
1.7,-0.20286662563925176,0.21787539393931557,-0.00037615060961160296,0.0521052204807071,-0.04670845709055338,0.0,balance,LQR,impulse_disturbance,stress,23
1.71,-0.20069077529923085,0.21729641879862618,0.00013837800712535042,0.05082124898371148,-0.05228563322927726,0.0,balance,LQR,impulse_disturbance,stress,23
1.72,-0.1985209334814276,0.21667364875830838,0.0006401427229816292,0.0495519365297777,-0.05769950000189383,0.0,balance,LQR,impulse_disturbance,stress,23
1.73,-0.1963575313202219,0.21600844716880416,0.0011292911386857618,0.04829749078944868,-0.06295272257441653,0.0,balance,LQR,impulse_disturbance,stress,23
1.74,-0.19420098643613276,0.21530215345993386,0.001605972835895031,0.047058100364949736,-0.0680479521712245,0.0,balance,LQR,impulse_disturbance,stress,23
1.75,-0.19205170317405182,0.21455608333479687,0.00207033919050037,0.04583393558026638,-0.07298782520431168,0.0,balance,LQR,impulse_disturbance,stress,23
1.76,-0.18991007283951525,0.2137715289681995,0.0025225431936921616,0.04462514924344446,-0.07777496244703463,0.0,balance,LQR,impulse_disturbance,stress,23
1.77,-0.18777647393297045,0.21294975920932815,0.0029627392805129382,0.0434318773820583,-0.08241196825085417,0.0,balance,LQR,impulse_disturbance,stress,23
1.78,-0.185651272381996,0.21209201978839684,0.003391083165634967,0.042254239952762444,-0.08690142980343518,0.0,balance,LQR,impulse_disturbance,stress,23
1.79,-0.18353482177143693,0.21119953352700782,0.0038077316861047095,0.041092341525810594,-0.0912459164267051,0.0,balance,LQR,impulse_disturbance,stress,23
1.8,-0.18142746357141903,0.21027350055197583,0.004212842650811677,0.03994627194539943,-0.09544797891321788,0.0,balance,LQR,impulse_disturbance,stress,23
1.81,-0.17932952736320903,0.20931509851237323,0.004606574696443211,0.03881610696666223,-0.09951014889968068,0.0,balance,LQR,impulse_disturbance,stress,23
1.82,-0.1772413310628894,0.2083254827995634,0.004989087149693816,0.03770190887011038,-0.10343493827626382,0.0,balance,LQR,impulse_disturbance,stress,23
1.83,-0.17516318114281904,0.20730578676999897,0.005360539895508776,0.036603727054296174,-0.10722483863027599,0.0,balance,LQR,impulse_disturbance,stress,23
1.84,-0.1730953728508536,0.20625712197056936,0.005721093251149334,0.035521598607442174,-0.11088232072310072,0.0,balance,LQR,impulse_disturbance,stress,23
1.85,-0.17103819042730048,0.20518057836628809,0.006070907845871165,0.03445554885875526,-0.11440983399930366,0.0,balance,LQR,impulse_disturbance,stress,23
1.86,-0.16899190731958635,0.20407722457012012,0.006410144506014959,0.033405591910121005,-0.11780980612666697,0.0,balance,LQR,impulse_disturbance,stress,23
1.87,-0.1669567863946169,0.20294810807475674,0.006738964145320825,0.03237173114885169,-0.12108464256595614,0.0,balance,LQR,impulse_disturbance,stress,23
1.8800000000000001,-0.16493308014880997,0.2017942554861497,0.007057527660276008,0.03135395974213239,-0.12423672616970671,0.0,balance,LQR,impulse_disturbance,stress,23
1.8900000000000001,-0.1629210309157857,0.20061667275862619,0.0073659958303178286,0.030352261113792852,-0.1272684168086916,0.0,balance,LQR,impulse_disturbance,stress,23
1.9000000000000001,-0.16092087107169833,0.19941634543141074,0.007664529222719096,0.029366609404008467,-0.13018205102523972,0.0,balance,LQR,impulse_disturbance,stress,23
1.9100000000000001,-0.15893282323819696,0.19819423886638687,0.007953288101985478,0.0283969699125119,-0.13297994171252148,0.0,balance,LQR,impulse_disturbance,stress,23
1.9200000000000002,-0.15695710048300307,0.19695129848693765,0.008232432343605378,0.027443299525879726,-0.13566437781869745,0.0,balance,LQR,impulse_disturbance,stress,23
1.93,-0.15499390651809528,0.19568845001770957,0.008502121351996017,0.02650554712943554,-0.13823762407524776,0.0,balance,LQR,impulse_disturbance,stress,23
