t,x,x_dot,theta,theta_dot,u,disturbance,mode,controller,scenario,suite,seed
0.0,0.05,0.0,0.13962634015954656,0.0,0.0,0.0,initial,LQR,local_small_angle,nominal,9
0.01,0.05000507559655792,0.0010145593989103398,0.13977284740239204,0.029295307047195823,-0.16833881504205228,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.02,0.05002061491148669,0.002093613200554058,0.14021288134406085,0.058716510724441846,-0.1617891954231236,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.03,0.0500472650948756,0.0032376030202339217,0.14094798892105143,0.08832123272271676,-0.15571883984183738,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.04,0.05008566256263939,0.0044439410547400405,0.14198026426130417,0.11816130906708286,-0.1504322665195199,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.05,0.05013640711196382,0.005707891743717323,0.1433123000979042,0.14828464148750026,-0.14614585717651887,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.060000000000000005,0.05020004561390542,0.007023605535665257,0.14494715914236744,0.17873733841551132,-0.14297242893687176,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.06999999999999999,0.05027706568460996,0.008385080867054967,0.14688836610867728,0.20956570481034317,-0.1409282741890179,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.08,0.050367897858983275,0.009786902705369247,0.14913991739207466,0.24081778399311396,-0.13995543354452697,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.09,0.050472923759043456,0.011224702969304388,0.15170630339965996,0.27254434676593625,-0.1399494768536167,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.09999999999999999,0.05059248759022206,0.012695365710095462,0.15459253824804087,0.3047993760874257,-0.14078500367312838,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.11,0.05072690872881177,0.014197040151710602,0.1578041924192779,0.3376401742252691,-0.1423348171746419,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.12,0.050876493832329506,0.015729032206996296,0.16134742530479596,0.37112723318080465,-0.14448200427917074,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.13,0.051041547553949185,0.017291633732709658,0.1652290158580474,0.4053239858645854,-0.14712604962293988,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.14,0.05122238144638562,0.018885931109387917,0.1694563905733677,0.4402965199243447,-0.1501847476342467,0.0,energy_pump,LQR,local_small_angle,nominal,9
0.15000000000000002,0.0506814461372214,-0.1270407267824651,0.1725840860817618,0.18551787872142317,-15.0,0.0,balance,LQR,local_small_angle,nominal,9
0.16,0.04868205682739629,-0.2728204172003611,0.17317091123192485,-0.06801151726248089,-15.0,0.0,balance,LQR,local_small_angle,nominal,9
0.17,0.0453226981711662,-0.3990500871010252,0.17141731547583516,-0.28270275825274976,-13.038627442689984,0.0,balance,LQR,local_small_angle,nominal,9
0.18000000000000002,0.04080547841607883,-0.504403817163961,0.1677217879427002,-0.45650543868102544,-10.93608080853247,0.0,balance,LQR,local_small_angle,nominal,9
0.19,0.035324416979775175,-0.5918258807288019,0.16246192353120037,-0.5956502712607764,-9.124537817478563,0.0,balance,LQR,local_small_angle,nominal,9
0.2,0.02904624537950381,-0.6638306998173777,0.15595781981713142,-0.7054126130203238,-7.5626908248006455,0.0,balance,LQR,local_small_angle,nominal,9
0.21000000000000002,0.022114345412514884,-0.7225746299961798,0.14848077941828786,-0.7902811746195291,-6.215790264485685,0.0,balance,LQR,local_small_angle,nominal,9
0.22,0.014652043561897655,-0.7699129759973447,0.14026050814377378,-0.85409042890988,-5.054353689534635,0.0,balance,LQR,local_small_angle,nominal,9
0.23,0.006765391906264547,-0.8074457265983044,0.13149112885544234,-0.9001253316223093,-4.053182753107363,0.0,balance,LQR,local_small_angle,nominal,9
0.24000000000000002,-0.001454465187783291,-0.8365547101665715,0.12233625399859971,-0.9312051036294142,-3.1906125727251986,0.0,balance,LQR,local_small_angle,nominal,9
0.25,-0.00992926302812732,-0.8584342092130731,0.11293330029938176,-0.949751208368301,-2.4479334411179803,0.0,balance,LQR,local_small_angle,nominal,9
0.26,-0.018591869402490295,-0.8741165450975736,0.10339718434650091,-0.9578433481834188,-1.808938969947972,0.0,balance,LQR,local_small_angle,nominal,9
0.27,-0.027384773504130468,-0.8844937404122549,0.09382350465578737,-0.9572662852457039,-1.259566523460025,0.0,balance,LQR,local_small_angle,nominal,9
0.28,-0.0362587758223117,-0.8903360661739991,0.0842912916309877,-0.9495495251196796,-0.7876051186905855,0.0,balance,LQR,local_small_angle,nominal,9
0.29000000000000004,-0.045171850814310396,-0.8923080624943873,0.07486538930879849,-0.9360013365265246,-0.382453085024796,0.0,balance,LQR,local_small_angle,nominal,9
0.3,-0.054088159277486565,-0.8909824656344147,0.06559852010059197,-0.9177381745723565,-0.03491305126931543,0.0,balance,LQR,local_small_angle,nominal,9
0.31,-0.06297719111779347,-0.8868523651407116,0.05653307452800549,-0.8957102879403341,0.2629843640703591,0.0,balance,LQR,local_small_angle,nominal,9
0.32,-0.07181302206598954,-0.8803418391738863,0.047702661158296245,-0.8707240915306715,0.5181341056518711,0.0,balance,LQR,local_small_angle,nominal,9
